,Unnamed: 0,values,date,month,year,hour
2332,,4308.0,8.0,4.0,2022.0,4.0
2333,,4242.0,8.0,4.0,2022.0,5.0
2334,,4422.0,8.0,4.0,2022.0,6.0
2335,,3321.0,8.0,4.0,2022.0,7.0
2336,,5345.0,8.0,4.0,2022.0,8.0
2337,,4166.0,8.0,4.0,2022.0,9.0
2338,,7301.0,8.0,4.0,2022.0,10.0
2339,,8448.0,8.0,4.0,2022.0,11.0
2340,,6376.0,8.0,4.0,2022.0,12.0
2341,,5129.0,8.0,4.0,2022.0,13.0
2342,,5106.0,8.0,4.0,2022.0,14.0
2343,,5583.0,8.0,4.0,2022.0,15.0
2344,,6299.0,8.0,4.0,2022.0,16.0
2345,,44557.0,8.0,4.0,2022.0,17.0
2346,,4731.0,8.0,4.0,2022.0,18.0
2347,,2123.0,8.0,4.0,2022.0,19.0
2348,,3254.0,8.0,4.0,2022.0,20.0
2349,,3217.0,8.0,4.0,2022.0,21.0
2350,,4116.0,8.0,4.0,2022.0,22.0
2351,,3994.0,8.0,4.0,2022.0,23.0
2352,,3969.0,9.0,4.0,2022.0,0.0
2353,,3949.0,9.0,4.0,2022.0,1.0
2354,,3636.0,9.0,4.0,2022.0,2.0
2355,,4922.0,9.0,4.0,2022.0,3.0
2356,,3546.0,9.0,4.0,2022.0,4.0
2357,,3618.0,9.0,4.0,2022.0,5.0
2358,,4221.0,9.0,4.0,2022.0,6.0
2359,,2999.0,9.0,4.0,2022.0,7.0
2360,,14780.0,9.0,4.0,2022.0,8.0
2361,,4442.0,9.0,4.0,2022.0,9.0
2362,,3779.0,9.0,4.0,2022.0,10.0
2363,,4692.0,9.0,4.0,2022.0,11.0
2364,,4263.0,9.0,4.0,2022.0,12.0
2365,,4804.0,9.0,4.0,2022.0,13.0
2366,,3689.0,9.0,4.0,2022.0,14.0
2367,,4314.0,9.0,4.0,2022.0,15.0
2368,,6494.0,9.0,4.0,2022.0,16.0
2369,,3552.0,9.0,4.0,2022.0,17.0
2370,,2954.0,9.0,4.0,2022.0,18.0
2371,,2205.0,9.0,4.0,2022.0,19.0
2372,,4840.0,9.0,4.0,2022.0,20.0
2373,,5744.0,9.0,4.0,2022.0,21.0
2374,,3801.0,9.0,4.0,2022.0,22.0
2375,,3047.0,9.0,4.0,2022.0,23.0
2376,,4129.0,10.0,4.0,2022.0,0.0
2377,,30394.0,10.0,4.0,2022.0,1.0
2378,,4023.0,10.0,4.0,2022.0,2.0
2379,,3166.0,10.0,4.0,2022.0,3.0
2380,,5669.0,10.0,4.0,2022.0,4.0
2381,,21414.0,10.0,4.0,2022.0,5.0
2382,,3620.0,10.0,4.0,2022.0,6.0
2383,,6823.0,10.0,4.0,2022.0,7.0
2384,,4249.0,10.0,4.0,2022.0,8.0
2385,,6057.0,10.0,4.0,2022.0,9.0
2386,,5210.0,10.0,4.0,2022.0,10.0
2387,,4981.0,10.0,4.0,2022.0,11.0
2388,,7255.0,10.0,4.0,2022.0,12.0
2389,,45477.0,10.0,4.0,2022.0,13.0
2390,,5036.0,10.0,4.0,2022.0,14.0
2391,,4936.0,10.0,4.0,2022.0,15.0
2392,,5382.0,10.0,4.0,2022.0,16.0
2393,,2562.0,10.0,4.0,2022.0,17.0
2394,,13034.0,10.0,4.0,2022.0,18.0
2395,,2695.0,10.0,4.0,2022.0,19.0
2396,,3441.0,10.0,4.0,2022.0,20.0
2397,,2833.0,10.0,4.0,2022.0,21.0
2398,,3529.0,10.0,4.0,2022.0,22.0
2399,,3575.0,10.0,4.0,2022.0,23.0
2400,,3173.0,11.0,4.0,2022.0,0.0
2401,,4679.0,11.0,4.0,2022.0,1.0
2402,,5529.0,11.0,4.0,2022.0,2.0
2403,,3369.0,11.0,4.0,2022.0,3.0
2404,,4047.0,11.0,4.0,2022.0,4.0
2405,,3434.0,11.0,4.0,2022.0,5.0
2406,,4016.0,11.0,4.0,2022.0,6.0
2407,,4696.0,11.0,4.0,2022.0,7.0
2408,,3641.0,11.0,4.0,2022.0,8.0
2409,,4098.0,11.0,4.0,2022.0,9.0
2410,,5677.0,11.0,4.0,2022.0,10.0
2411,,5282.0,11.0,4.0,2022.0,11.0
2412,,5477.0,11.0,4.0,2022.0,12.0
2413,,6387.0,11.0,4.0,2022.0,13.0
2414,,5690.0,11.0,4.0,2022.0,14.0
2415,,4867.0,11.0,4.0,2022.0,15.0
2416,,6251.0,11.0,4.0,2022.0,16.0
2417,,8114.0,11.0,4.0,2022.0,17.0
2418,,6287.0,11.0,4.0,2022.0,18.0
2419,,2369.0,11.0,4.0,2022.0,19.0
2420,,18430.0,11.0,4.0,2022.0,20.0
2421,,3437.0,11.0,4.0,2022.0,21.0
2422,,4843.0,11.0,4.0,2022.0,22.0
2423,,3676.0,11.0,4.0,2022.0,23.0
2424,,23298.0,12.0,4.0,2022.0,0.0
2425,,4036.0,12.0,4.0,2022.0,1.0
2426,,5276.0,12.0,4.0,2022.0,2.0
2427,,4031.0,12.0,4.0,2022.0,3.0
2428,,3510.0,12.0,4.0,2022.0,4.0
2429,,4151.0,12.0,4.0,2022.0,5.0
2430,,3574.0,12.0,4.0,2022.0,6.0
2431,,4325.0,12.0,4.0,2022.0,7.0
2432,,4047.0,12.0,4.0,2022.0,8.0
2433,,5991.0,12.0,4.0,2022.0,9.0
2434,,3536.0,12.0,4.0,2022.0,10.0
2435,,4255.0,12.0,4.0,2022.0,11.0
2436,,7379.0,12.0,4.0,2022.0,12.0
2437,,23262.0,12.0,4.0,2022.0,13.0
2438,,4796.0,12.0,4.0,2022.0,14.0
2439,,6547.0,12.0,4.0,2022.0,15.0
2440,,17333.0,12.0,4.0,2022.0,16.0
2441,,4617.0,12.0,4.0,2022.0,17.0
2442,,3569.0,12.0,4.0,2022.0,18.0
2443,,17063.0,12.0,4.0,2022.0,19.0
2444,,3442.0,12.0,4.0,2022.0,20.0
2445,,2873.0,12.0,4.0,2022.0,21.0
2446,,6973.0,12.0,4.0,2022.0,22.0
2447,,3890.0,12.0,4.0,2022.0,23.0
2448,,23054.0,13.0,4.0,2022.0,0.0
2449,,3867.0,13.0,4.0,2022.0,1.0
2450,,4838.0,13.0,4.0,2022.0,2.0
2451,,4054.0,13.0,4.0,2022.0,3.0
2452,,3530.0,13.0,4.0,2022.0,4.0
2453,,3682.0,13.0,4.0,2022.0,5.0
2454,,4823.0,13.0,4.0,2022.0,6.0
2455,,14310.0,13.0,4.0,2022.0,7.0
2456,,2712.0,13.0,4.0,2022.0,8.0
2457,,3110.0,13.0,4.0,2022.0,9.0
2458,,5936.0,13.0,4.0,2022.0,10.0
2459,,4318.0,13.0,4.0,2022.0,11.0
2460,,3453.0,13.0,4.0,2022.0,12.0
2461,,4971.0,13.0,4.0,2022.0,13.0
2462,,5610.0,13.0,4.0,2022.0,14.0
2463,,34208.0,13.0,4.0,2022.0,15.0
2464,,17673.0,13.0,4.0,2022.0,16.0
2465,,10110.0,13.0,4.0,2022.0,17.0
2466,,7638.0,13.0,4.0,2022.0,18.0
2467,,2178.0,13.0,4.0,2022.0,19.0
2468,,2464.0,13.0,4.0,2022.0,20.0
2469,,4696.0,13.0,4.0,2022.0,21.0
2470,,3281.0,13.0,4.0,2022.0,22.0
2471,,3248.0,13.0,4.0,2022.0,23.0
2472,,4931.0,14.0,4.0,2022.0,0.0
2473,,22640.0,14.0,4.0,2022.0,1.0
2474,,3874.0,14.0,4.0,2022.0,2.0
2475,,4829.0,14.0,4.0,2022.0,3.0
2476,,4122.0,14.0,4.0,2022.0,4.0
2477,,23986.999999999996,14.0,4.0,2022.0,5.0
2478,,4722.0,14.0,4.0,2022.0,6.0
2479,,3739.0,14.0,4.0,2022.0,7.0
2480,,3626.0,14.0,4.0,2022.0,8.0
2481,,4481.0,14.0,4.0,2022.0,9.0
2482,,4807.0,14.0,4.0,2022.0,10.0
2483,,5025.0,14.0,4.0,2022.0,11.0
2484,,3527.0,14.0,4.0,2022.0,12.0
2485,,4544.0,14.0,4.0,2022.0,13.0
2486,,6270.0,14.0,4.0,2022.0,14.0
2487,,5340.0,14.0,4.0,2022.0,15.0
2488,,6694.0,14.0,4.0,2022.0,16.0
2489,,4105.0,14.0,4.0,2022.0,17.0
2490,,3475.0,14.0,4.0,2022.0,18.0
2491,,2511.0,14.0,4.0,2022.0,19.0
2492,,4020.0,14.0,4.0,2022.0,20.0
2493,,3566.0,14.0,4.0,2022.0,21.0
2494,,3867.0,14.0,4.0,2022.0,22.0
2495,,3173.0,14.0,4.0,2022.0,23.0
2496,,5348.0,15.0,4.0,2022.0,0.0
2497,,3093.0,15.0,4.0,2022.0,1.0
2498,,3799.0,15.0,4.0,2022.0,2.0
2499,,3083.0,15.0,4.0,2022.0,3.0
2500,,5016.0,15.0,4.0,2022.0,4.0
2501,,22257.0,15.0,4.0,2022.0,5.0
2502,,3376.0,15.0,4.0,2022.0,6.0
2503,,3719.0,15.0,4.0,2022.0,7.0
2504,,4946.0,15.0,4.0,2022.0,8.0
2505,,5859.0,15.0,4.0,2022.0,9.0
2506,,5859.0,15.0,4.0,2022.0,10.0
2507,,6030.0,15.0,4.0,2022.0,11.0
2508,,8752.0,15.0,4.0,2022.0,12.0
2509,,8734.0,15.0,4.0,2022.0,13.0
2510,,5737.0,15.0,4.0,2022.0,14.0
2511,,6342.0,15.0,4.0,2022.0,15.0
2512,,34100.0,15.0,4.0,2022.0,16.0
2513,,4019.0,15.0,4.0,2022.0,17.0
2514,,5829.0,15.0,4.0,2022.0,18.0
2515,,3670.0,15.0,4.0,2022.0,19.0
2516,,3573.0,15.0,4.0,2022.0,20.0
2517,,22962.0,15.0,4.0,2022.0,21.0
2518,,3979.0,15.0,4.0,2022.0,22.0
2519,,24063.0,15.0,4.0,2022.0,23.0
2520,,5658.0,16.0,4.0,2022.0,0.0
2521,,4534.0,16.0,4.0,2022.0,1.0
2522,,4225.0,16.0,4.0,2022.0,2.0
2523,,5180.0,16.0,4.0,2022.0,3.0
2524,,4209.0,16.0,4.0,2022.0,4.0
2525,,3660.0,16.0,4.0,2022.0,5.0
2526,,3398.0,16.0,4.0,2022.0,6.0
2527,,3229.0,16.0,4.0,2022.0,7.0
2528,,4429.0,16.0,4.0,2022.0,8.0
2529,,3292.0,16.0,4.0,2022.0,9.0
2530,,20997.0,16.0,4.0,2022.0,10.0
2531,,4519.0,16.0,4.0,2022.0,11.0
2532,,5642.0,16.0,4.0,2022.0,12.0
2533,,32164.0,16.0,4.0,2022.0,13.0
2534,,5774.0,16.0,4.0,2022.0,14.0
2535,,22022.0,16.0,4.0,2022.0,15.0
2536,,3651.0,16.0,4.0,2022.0,16.0
2537,,6239.0,16.0,4.0,2022.0,17.0
2538,,4513.0,16.0,4.0,2022.0,18.0
2539,,1862.0,16.0,4.0,2022.0,19.0
2540,,2212.0,16.0,4.0,2022.0,20.0
2541,,20859.0,16.0,4.0,2022.0,21.0
2542,,4398.0,16.0,4.0,2022.0,22.0
2543,,3773.0,16.0,4.0,2022.0,23.0
2544,,3049.0,17.0,4.0,2022.0,0.0
2545,,3600.0,17.0,4.0,2022.0,1.0
2546,,4158.0,17.0,4.0,2022.0,2.0
2547,,3254.0,17.0,4.0,2022.0,3.0
2548,,3742.0,17.0,4.0,2022.0,4.0
2549,,3145.0,17.0,4.0,2022.0,5.0
2550,,23992.000000000004,17.0,4.0,2022.0,6.0
2551,,3001.0,17.0,4.0,2022.0,7.0
2552,,4712.0,17.0,4.0,2022.0,8.0
2553,,3715.0,17.0,4.0,2022.0,9.0
2554,,5367.0,17.0,4.0,2022.0,10.0
2555,,4762.0,17.0,4.0,2022.0,11.0
2556,,6990.0,17.0,4.0,2022.0,12.0
2557,,5565.0,17.0,4.0,2022.0,13.0
2558,,5692.0,17.0,4.0,2022.0,14.0
2559,,3358.0,17.0,4.0,2022.0,15.0
2560,,5886.0,17.0,4.0,2022.0,16.0
2561,,4577.0,17.0,4.0,2022.0,17.0
2562,,2162.0,17.0,4.0,2022.0,18.0
2563,,2416.0,17.0,4.0,2022.0,19.0
2564,,3104.0,17.0,4.0,2022.0,20.0
2565,,2845.0,17.0,4.0,2022.0,21.0
2566,,3523.0,17.0,4.0,2022.0,22.0
2567,,3171.0,17.0,4.0,2022.0,23.0
2568,,4854.0,18.0,4.0,2022.0,0.0
2569,,3359.0,18.0,4.0,2022.0,1.0
2570,,3616.0,18.0,4.0,2022.0,2.0
2571,,3888.0,18.0,4.0,2022.0,3.0
2572,,4587.0,18.0,4.0,2022.0,4.0
2573,,3380.0,18.0,4.0,2022.0,5.0
2574,,14981.000000000002,18.0,4.0,2022.0,6.0
2575,,34467.0,18.0,4.0,2022.0,7.0
2576,,3947.0,18.0,4.0,2022.0,8.0
2577,,4198.0,18.0,4.0,2022.0,9.0
2578,,5666.0,18.0,4.0,2022.0,10.0
2579,,6116.0,18.0,4.0,2022.0,11.0
2580,,7209.0,18.0,4.0,2022.0,12.0
2581,,10354.0,18.0,4.0,2022.0,13.0
2582,,7379.0,18.0,4.0,2022.0,14.0
2583,,3915.0,18.0,4.0,2022.0,15.0
2584,,4698.0,18.0,4.0,2022.0,16.0
2585,,8436.0,18.0,4.0,2022.0,17.0
2586,,2582.0,18.0,4.0,2022.0,18.0
2587,,2456.0,18.0,4.0,2022.0,19.0
2588,,2590.0,18.0,4.0,2022.0,20.0
2589,,3138.0,18.0,4.0,2022.0,21.0
2590,,3681.0,18.0,4.0,2022.0,22.0
2591,,4165.0,18.0,4.0,2022.0,23.0
2592,,3697.0,19.0,4.0,2022.0,0.0
2593,,3860.0,19.0,4.0,2022.0,1.0
2594,,4978.0,19.0,4.0,2022.0,2.0
2595,,3620.0,19.0,4.0,2022.0,3.0
2596,,4232.0,19.0,4.0,2022.0,4.0
2597,,3341.0,19.0,4.0,2022.0,5.0
2598,,3657.0000000000005,19.0,4.0,2022.0,6.0
2599,,5018.0,19.0,4.0,2022.0,7.0
2600,,4397.0,19.0,4.0,2022.0,8.0
2601,,4894.0,19.0,4.0,2022.0,9.0
2602,,4678.0,19.0,4.0,2022.0,10.0
2603,,5359.0,19.0,4.0,2022.0,11.0
2604,,28802.0,19.0,4.0,2022.0,12.0
2605,,6477.0,19.0,4.0,2022.0,13.0
2606,,4033.0,19.0,4.0,2022.0,14.0
2607,,5707.0,19.0,4.0,2022.0,15.0
2608,,4889.0,19.0,4.0,2022.0,16.0
2609,,6282.0,19.0,4.0,2022.0,17.0
2610,,7482.0,19.0,4.0,2022.0,18.0
2611,,15312.0,19.0,4.0,2022.0,19.0
2612,,1975.0,19.0,4.0,2022.0,20.0
2613,,2575.0,19.0,4.0,2022.0,21.0
2614,,3912.0,19.0,4.0,2022.0,22.0
2615,,3119.0,19.0,4.0,2022.0,23.0
2616,,3180.0,20.0,4.0,2022.0,0.0
2617,,3761.0,20.0,4.0,2022.0,1.0
2618,,3140.0,20.0,4.0,2022.0,2.0
2619,,4411.0,20.0,4.0,2022.0,3.0
2620,,3808.0,20.0,4.0,2022.0,4.0
2621,,3047.0,20.0,4.0,2022.0,5.0
2622,,2598.0,20.0,4.0,2022.0,6.0
2623,,2350.0,20.0,4.0,2022.0,7.0
2624,,2753.0,20.0,4.0,2022.0,8.0
2625,,4313.0,20.0,4.0,2022.0,9.0
2626,,2987.0,20.0,4.0,2022.0,10.0
2627,,3201.0,20.0,4.0,2022.0,11.0
2628,,5082.0,20.0,4.0,2022.0,12.0
2629,,5498.0,20.0,4.0,2022.0,13.0
2630,,2283.0,20.0,4.0,2022.0,14.0
2631,,3492.0,20.0,4.0,2022.0,15.0
2632,,2437.0,20.0,4.0,2022.0,16.0
2633,,5843.0,20.0,4.0,2022.0,17.0
2634,,6492.0,20.0,4.0,2022.0,18.0
2635,,16744.0,20.0,4.0,2022.0,19.0
2636,,2597.0,20.0,4.0,2022.0,20.0
2637,,2461.0,20.0,4.0,2022.0,21.0
2638,,20289.0,20.0,4.0,2022.0,22.0
2639,,3078.0,20.0,4.0,2022.0,23.0
2640,,3095.0,21.0,4.0,2022.0,0.0
2641,,3261.0,21.0,4.0,2022.0,1.0
2642,,5350.0,21.0,4.0,2022.0,2.0
2643,,5256.0,21.0,4.0,2022.0,3.0
2644,,5780.0,21.0,4.0,2022.0,4.0
2645,,4537.0,21.0,4.0,2022.0,5.0
2646,,15167.0,21.0,4.0,2022.0,6.0
2647,,15573.0,21.0,4.0,2022.0,7.0
2648,,7319.0,21.0,4.0,2022.0,8.0
2649,,4720.0,21.0,4.0,2022.0,9.0
2650,,4246.0,21.0,4.0,2022.0,10.0
2651,,4972.0,21.0,4.0,2022.0,11.0
2652,,4697.0,21.0,4.0,2022.0,12.0
2653,,21189.0,21.0,4.0,2022.0,13.0
2654,,4696.0,21.0,4.0,2022.0,14.0
2655,,3330.0,21.0,4.0,2022.0,15.0
2656,,5424.0,21.0,4.0,2022.0,16.0
2657,,3693.0,21.0,4.0,2022.0,17.0
2658,,3094.0,21.0,4.0,2022.0,18.0
2659,,2314.0,21.0,4.0,2022.0,19.0
2660,,13508.0,21.0,4.0,2022.0,20.0
2661,,2684.0,21.0,4.0,2022.0,21.0
2662,,3105.0,21.0,4.0,2022.0,22.0
2663,,3102.0,21.0,4.0,2022.0,23.0
2664,,3124.0,22.0,4.0,2022.0,0.0
2665,,4877.0,22.0,4.0,2022.0,1.0
2666,,4878.0,22.0,4.0,2022.0,2.0
2667,,4723.0,22.0,4.0,2022.0,3.0
2668,,4588.0,22.0,4.0,2022.0,4.0
2669,,4448.0,22.0,4.0,2022.0,5.0
2670,,3651.0,22.0,4.0,2022.0,6.0
2671,,4272.0,22.0,4.0,2022.0,7.0
2672,,3463.0,22.0,4.0,2022.0,8.0
2673,,2448.0,22.0,4.0,2022.0,9.0
2674,,8798.0,22.0,4.0,2022.0,10.0
2675,,44047.0,22.0,4.0,2022.0,11.0
2676,,6024.0,22.0,4.0,2022.0,12.0
2677,,21189.0,22.0,4.0,2022.0,13.0
2678,,4914.0,22.0,4.0,2022.0,14.0
2679,,6544.0,22.0,4.0,2022.0,15.0
2680,,5820.0,22.0,4.0,2022.0,16.0
2681,,3508.0,22.0,4.0,2022.0,17.0
2682,,3936.0,22.0,4.0,2022.0,18.0
2683,,2026.0,22.0,4.0,2022.0,19.0
2684,,2247.0,22.0,4.0,2022.0,20.0
2685,,2748.0,22.0,4.0,2022.0,21.0
2686,,3711.0,22.0,4.0,2022.0,22.0
2687,,3364.0,22.0,4.0,2022.0,23.0
2688,,3684.0,23.0,4.0,2022.0,0.0
2689,,3940.0,23.0,4.0,2022.0,1.0
2690,,4035.0,23.0,4.0,2022.0,2.0
2691,,4043.0,23.0,4.0,2022.0,3.0
2692,,4396.0,23.0,4.0,2022.0,4.0
2693,,3629.0,23.0,4.0,2022.0,5.0
2694,,2140.0,23.0,4.0,2022.0,6.0
2695,,17173.0,23.0,4.0,2022.0,7.0
2696,,3993.0,23.0,4.0,2022.0,8.0
2697,,3764.0,23.0,4.0,2022.0,9.0
2698,,9080.0,23.0,4.0,2022.0,10.0
2699,,9623.0,23.0,4.0,2022.0,11.0
2700,,5518.0,23.0,4.0,2022.0,12.0
2701,,6540.0,23.0,4.0,2022.0,13.0
2702,,9910.0,23.0,4.0,2022.0,14.0
2703,,9027.0,23.0,4.0,2022.0,15.0
2704,,60681.0,23.0,4.0,2022.0,16.0
2705,,5189.0,23.0,4.0,2022.0,17.0
2706,,5751.0,23.0,4.0,2022.0,18.0
2707,,1887.0,23.0,4.0,2022.0,19.0
2708,,2136.0,23.0,4.0,2022.0,20.0
2709,,3134.0,23.0,4.0,2022.0,21.0
2710,,3678.0,23.0,4.0,2022.0,22.0
2711,,3603.0,23.0,4.0,2022.0,23.0
2712,,20697.0,24.0,4.0,2022.0,0.0
2713,,3353.0,24.0,4.0,2022.0,1.0
2714,,3324.0,24.0,4.0,2022.0,2.0
2715,,3181.0,24.0,4.0,2022.0,3.0
2716,,4400.0,24.0,4.0,2022.0,4.0
2717,,21801.0,24.0,4.0,2022.0,5.0
2718,,15216.0,24.0,4.0,2022.0,6.0
2719,,37602.0,24.0,4.0,2022.0,7.0
2720,,3742.0,24.0,4.0,2022.0,8.0
2721,,4782.0,24.0,4.0,2022.0,9.0
2722,,4973.0,24.0,4.0,2022.0,10.0
2723,,8229.0,24.0,4.0,2022.0,11.0
2724,,4262.0,24.0,4.0,2022.0,12.0
2725,,4414.0,24.0,4.0,2022.0,13.0
2726,,6605.0,24.0,4.0,2022.0,14.0
2727,,47857.0,24.0,4.0,2022.0,15.0
2728,,6473.0,24.0,4.0,2022.0,16.0
2729,,9595.0,24.0,4.0,2022.0,17.0
2730,,5722.0,24.0,4.0,2022.0,18.0
2731,,2427.0,24.0,4.0,2022.0,19.0
2732,,2498.0,24.0,4.0,2022.0,20.0
2733,,3323.0,24.0,4.0,2022.0,21.0
2734,,3046.0,24.0,4.0,2022.0,22.0
2735,,3524.0,24.0,4.0,2022.0,23.0
2736,,3987.0,25.0,4.0,2022.0,0.0
2737,,2980.0,25.0,4.0,2022.0,1.0
2738,,3797.0,25.0,4.0,2022.0,2.0
2739,,3135.0,25.0,4.0,2022.0,3.0
2740,,4625.0,25.0,4.0,2022.0,4.0
2741,,3117.0,25.0,4.0,2022.0,5.0
2742,,2696.0,25.0,4.0,2022.0,6.0
2743,,3614.0,25.0,4.0,2022.0,7.0
2744,,5166.0,25.0,4.0,2022.0,8.0
2745,,3827.0,25.0,4.0,2022.0,9.0
2746,,3600.0,25.0,4.0,2022.0,10.0
2747,,5593.0,25.0,4.0,2022.0,11.0
2748,,5241.0,25.0,4.0,2022.0,12.0
2749,,5501.0,25.0,4.0,2022.0,13.0
2750,,37293.0,25.0,4.0,2022.0,14.0
2751,,4138.0,25.0,4.0,2022.0,15.0
2752,,25140.0,25.0,4.0,2022.0,16.0
2753,,4975.0,25.0,4.0,2022.0,17.0
2754,,4426.0,25.0,4.0,2022.0,18.0
2755,,5551.0,25.0,4.0,2022.0,19.0
2756,,15073.0,25.0,4.0,2022.0,20.0
2757,,3147.0,25.0,4.0,2022.0,21.0
2758,,3631.0,25.0,4.0,2022.0,22.0
2759,,4198.0,25.0,4.0,2022.0,23.0
2760,,31168.0,26.0,4.0,2022.0,0.0
2761,,3073.0,26.0,4.0,2022.0,1.0
2762,,3730.0,26.0,4.0,2022.0,2.0
2763,,3658.0,26.0,4.0,2022.0,3.0
2764,,4819.0,26.0,4.0,2022.0,4.0
2765,,2874.0,26.0,4.0,2022.0,5.0
2766,,2270.0,26.0,4.0,2022.0,6.0
2767,,3437.0,26.0,4.0,2022.0,7.0
2768,,5612.0,26.0,4.0,2022.0,8.0
2769,,4553.0,26.0,4.0,2022.0,9.0
2770,,4413.0,26.0,4.0,2022.0,10.0
2771,,4220.0,26.0,4.0,2022.0,11.0
2772,,6211.0,26.0,4.0,2022.0,12.0
2773,,4333.0,26.0,4.0,2022.0,13.0
2774,,4877.0,26.0,4.0,2022.0,14.0
2775,,5438.0,26.0,4.0,2022.0,15.0
2776,,5418.0,26.0,4.0,2022.0,16.0
2777,,4756.0,26.0,4.0,2022.0,17.0
2778,,2572.0,26.0,4.0,2022.0,18.0
2779,,1957.0,26.0,4.0,2022.0,19.0
2780,,1948.0,26.0,4.0,2022.0,20.0
2781,,4015.0,26.0,4.0,2022.0,21.0
2782,,5614.0,26.0,4.0,2022.0,22.0
2783,,3714.0,26.0,4.0,2022.0,23.0
2784,,3084.0,27.0,4.0,2022.0,0.0
2785,,3518.0,27.0,4.0,2022.0,1.0
2786,,4269.0,27.0,4.0,2022.0,2.0
2787,,3898.0,27.0,4.0,2022.0,3.0
2788,,3307.0,27.0,4.0,2022.0,4.0
2789,,5305.0,27.0,4.0,2022.0,5.0
2790,,14319.0,27.0,4.0,2022.0,6.0
2791,,14993.0,27.0,4.0,2022.0,7.0
2792,,2889.0,27.0,4.0,2022.0,8.0
2793,,5516.0,27.0,4.0,2022.0,9.0
2794,,3421.0,27.0,4.0,2022.0,10.0
2795,,2368.0,27.0,4.0,2022.0,11.0
2796,,4067.0,27.0,4.0,2022.0,12.0
2797,,41713.99999999999,27.0,4.0,2022.0,13.0
2798,,2862.0,27.0,4.0,2022.0,14.0
2799,,2480.0,27.0,4.0,2022.0,15.0
2800,,3014.0,27.0,4.0,2022.0,16.0
2801,,3533.0,27.0,4.0,2022.0,17.0
2802,,3692.0,27.0,4.0,2022.0,18.0
2803,,3175.0,27.0,4.0,2022.0,19.0
2804,,13104.0,27.0,4.0,2022.0,20.0
2805,,2463.0,27.0,4.0,2022.0,21.0
2806,,3001.0,27.0,4.0,2022.0,22.0
2807,,4863.0,27.0,4.0,2022.0,23.0
2808,,3252.0,28.0,4.0,2022.0,0.0
2809,,3540.0,28.0,4.0,2022.0,1.0
2810,,3161.0,28.0,4.0,2022.0,2.0
2811,,4767.0,28.0,4.0,2022.0,3.0
2812,,4205.0,28.0,4.0,2022.0,4.0
2813,,3874.0,28.0,4.0,2022.0,5.0
2814,,3720.0,28.0,4.0,2022.0,6.0
2815,,15317.0,28.0,4.0,2022.0,7.0
2816,,3199.0,28.0,4.0,2022.0,8.0
2817,,22916.0,28.0,4.0,2022.0,9.0
2818,,28711.999999999996,28.0,4.0,2022.0,10.0
2819,,2898.0,28.0,4.0,2022.0,11.0
2820,,4303.0,28.0,4.0,2022.0,12.0
2821,,4562.0,28.0,4.0,2022.0,13.0
2822,,2828.0,28.0,4.0,2022.0,14.0
2823,,3162.0,28.0,4.0,2022.0,15.0
2824,,4208.0,28.0,4.0,2022.0,16.0
2825,,3931.0,28.0,4.0,2022.0,17.0
2826,,5541.0,28.0,4.0,2022.0,18.0
2827,,1750.0,28.0,4.0,2022.0,19.0
2828,,2381.0,28.0,4.0,2022.0,20.0
2829,,2416.0,28.0,4.0,2022.0,21.0
2830,,3602.0,28.0,4.0,2022.0,22.0
2831,,2946.0,28.0,4.0,2022.0,23.0
2832,,4382.0,29.0,4.0,2022.0,0.0
2833,,3258.0,29.0,4.0,2022.0,1.0
2834,,3610.0,29.0,4.0,2022.0,2.0
2835,,3053.0,29.0,4.0,2022.0,3.0
2836,,4623.0,29.0,4.0,2022.0,4.0
2837,,2729.0,29.0,4.0,2022.0,5.0
2838,,2678.0,29.0,4.0,2022.0,6.0
2839,,3348.0,29.0,4.0,2022.0,7.0
2840,,4567.0,29.0,4.0,2022.0,8.0
2841,,4778.0,29.0,4.0,2022.0,9.0
2842,,30560.0,29.0,4.0,2022.0,10.0
2843,,4216.0,29.0,4.0,2022.0,11.0
2844,,31884.0,29.0,4.0,2022.0,12.0
2845,,4411.0,29.0,4.0,2022.0,13.0
2846,,3665.0,29.0,4.0,2022.0,14.0
2847,,5090.0,29.0,4.0,2022.0,15.0
2848,,5054.0,29.0,4.0,2022.0,16.0
2849,,4290.0,29.0,4.0,2022.0,17.0
2850,,3779.0,29.0,4.0,2022.0,18.0
2851,,2085.0,29.0,4.0,2022.0,19.0
2852,,2055.0,29.0,4.0,2022.0,20.0
2853,,92479.0,29.0,4.0,2022.0,21.0
2854,,3232.0,29.0,4.0,2022.0,22.0
2855,,3169.0,29.0,4.0,2022.0,23.0
2856,,3950.0,30.0,4.0,2022.0,0.0
2857,,3472.0,30.0,4.0,2022.0,1.0
2858,,4301.0,30.0,4.0,2022.0,2.0
2859,,3098.0,30.0,4.0,2022.0,3.0
2860,,3989.0,30.0,4.0,2022.0,4.0
2861,,16930.0,30.0,4.0,2022.0,5.0
2862,,3364.0,30.0,4.0,2022.0,6.0
2863,,2962.0,30.0,4.0,2022.0,7.0
2864,,3214.0,30.0,4.0,2022.0,8.0
2865,,15551.0,30.0,4.0,2022.0,9.0
2866,,4735.0,30.0,4.0,2022.0,10.0
2867,,4654.0,30.0,4.0,2022.0,11.0
